# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=7345
# chain_id=3
# iter=200
# warmup=100
# save_warmup=1
# thin=1
# refresh=20
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./stan_example.samples_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape2.1,shape2.2,shape2.3,stretch.1,stretch.2,stretch.3,min_max.1.1,min_max.2.1,min_max.3.1,min_max.1.2,min_max.2.2,min_max.3.2,nu.1,nu.2,nu.3,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_max.1,x_max.2,x_max.3
-11.4145,0.991326,0.00121431,10,1023,0,22.6089,4.33583,3.36797,2.55614,4.10431,3.28685,3.67564,2.39302,2.09235,1.83177,-6.11905,-5.55231,-4.80226,5.01273,2.64469,4.9492,21.2319,38.5386,30.941,3.81856,3.08488,0.81817,-5.96644,4.04666,0.259515,-6.11905,-5.55231,-4.80226,5.01273,2.64469,4.9492
-15.7328,0.995997,0.0013883,10,1023,0,23.8971,4.09391,3.46994,2.27382,4.6774,3.4419,3.80993,2.46082,2.14104,1.70841,-5.88392,-5.61581,-4.5692,5.81438,2.6451,6.18607,20.9307,40.8866,27.7211,2.89578,4.02216,1.34128,-5.51859,5.26759,0.26951,-5.88392,-5.61581,-4.5692,5.81438,2.6451,6.18607
-17.8428,0.86918,0.00160003,8,511,0,27.4521,4.10858,3.36065,2.26378,4.52211,3.39621,3.90574,2.26621,2.13619,1.62652,-5.7986,-5.50883,-4.46699,5.40549,2.67572,6.03812,19.2813,36.1584,27.1097,2.83473,3.97402,1.40315,-5.57793,5.16686,0.238409,-5.7986,-5.50883,-4.46699,5.40549,2.67572,6.03812
-16.8487,0.988728,0.0014179,9,1023,0,29.2511,3.77219,3.28743,2.48236,3.99338,2.84818,3.24364,2.60384,2.22189,1.87335,-5.62885,-5.48208,-4.76313,6.41571,2.45078,4.63003,17.7167,40.0938,38.5255,3.09581,3.57462,1.46857,-5.48411,5.33541,0.32072,-5.62885,-5.48208,-4.76313,6.41571,2.45078,4.63003
-18.8692,0.99493,0.00160677,10,1023,0,30.6213,3.20505,3.53481,2.64049,3.82628,3.32094,4.14733,2.76035,2.12989,1.65269,-4.75976,-5.67879,-4.85384,6.09418,2.60826,5.35846,17.6639,41.1106,29.0439,2.86373,2.70928,1.49875,-3.59565,5.27507,0.235367,-4.75976,-5.67879,-4.85384,6.09418,2.60826,5.35846
-14.7319,0.985248,0.0018412,10,1023,0,29.631,3.65174,3.51032,2.44508,2.59493,3.31401,2.46482,2.87319,2.14524,1.93405,-5.43005,-5.67117,-4.79087,4.48536,2.61291,3.92557,19.1274,43.3128,28.8905,2.17433,2.69207,2.49713,-5.98367,3.5841,0.210498,-5.43005,-5.67117,-4.79087,4.48536,2.61291,3.92557
-14.7206,0.999453,0.00206556,10,1023,0,25.881,3.29671,3.4682,2.52438,3.11136,3.26596,2.65087,2.52573,2.1653,1.95729,-4.89275,-5.59606,-4.76533,4.60636,2.59205,4.00377,18.1835,40.8546,31.1053,3.02057,1.83674,1.97616,-4.50657,4.57598,0.211363,-4.89275,-5.59606,-4.76533,4.60636,2.59205,4.00377
-15.7984,0.955889,0.0023814,10,1023,0,28.0098,3.31834,3.03838,2.5393,2.67355,2.68589,3.67282,2.573,2.11853,1.7457,-5.23997,-5.3469,-4.78277,4.68584,2.42908,5.00784,18.4999,32.3405,34.949,1.91202,3.38134,2.36159,-4.35844,4.20376,0.330504,-5.23997,-5.3469,-4.78277,4.68584,2.42908,5.00784
-17.5805,0.608537,0.00251161,7,179,0,29.7167,3.43328,3.11986,2.48982,2.72515,2.70239,3.76589,2.69071,2.28252,1.75828,-4.98566,-5.36073,-4.67449,4.66297,2.39951,5.25913,17.3757,34.2414,30.8804,1.87215,3.43631,2.59646,-4.2491,4.20588,0.272455,-4.98566,-5.36073,-4.67449,4.66297,2.39951,5.25913
-17.1884,0.948974,0.0013227,10,1023,0,28.2266,3.03417,3.31018,2.39862,2.40031,3.29194,3.05446,2.69707,2.2196,1.82182,-4.6658,-5.46393,-4.65057,4.67832,2.63335,4.69591,19.387,33.7149,31.7604,1.46642,3.0371,2.03288,-4.30606,4.43486,0.330436,-4.6658,-5.46393,-4.65057,4.67832,2.63335,4.69591
-14.4401,0.981375,0.0013787,10,1023,0,29.6023,3.55819,3.1943,2.41339,2.97816,3.19877,3.13812,2.53481,2.05391,1.87946,-5.30306,-5.35176,-4.594,4.99946,2.64169,4.59369,21.4734,34.657,32.4242,2.88408,3.49117,1.63874,-4.75347,5.11905,0.256709,-5.30306,-5.35176,-4.594,4.99946,2.64169,4.59369
-12.3182,0.916355,0.00153129,10,1023,0,26.4966,3.93106,3.32858,2.42839,5.03176,2.92888,2.88585,2.16007,2.03259,1.92376,-5.68154,-5.63213,-4.62601,6.00378,2.48462,4.31018,16.8768,35.9346,33.5535,2.97593,3.35174,2.27723,-5.08197,4.19134,0.267084,-5.68154,-5.63213,-4.62601,6.00378,2.48462,4.31018
-9.76397,0.981794,0.00149465,10,1023,0,19.9252,3.36364,3.45125,2.43756,3.2935,3.14586,3.66244,2.43393,2.01299,1.77949,-5.21933,-5.73181,-4.61315,5.67789,2.57071,5.16292,18.7327,36.4084,32.5505,2.4437,3.44011,2.5604,-5.47245,4.8437,0.302136,-5.21933,-5.73181,-4.61315,5.67789,2.57071,5.16292
-24.7476,0.764714,0.00165852,7,127,0,34.7255,3.49836,3.37986,2.41983,3.31413,3.69618,3.62004,2.47397,2.18195,1.79895,-5.22365,-5.41795,-4.655,4.8534,2.71145,5.2102,16.6883,41.8343,45.4293,2.19667,3.49161,2.60431,-5.44828,4.85917,0.245236,-5.22365,-5.41795,-4.655,4.8534,2.71145,5.2102
-24.846,0.99754,0.00120381,10,1023,0,35.5585,4.19065,2.99089,2.36064,5.08112,3.00509,3.97635,2.19944,2.13506,1.65893,-6.12411,-5.14793,-4.60759,6.19174,2.55839,5.54058,18.7983,30.281,22.7415,2.8903,3.37254,1.60287,-4.83299,4.38404,0.34302,-6.12411,-5.14793,-4.60759,6.19174,2.55839,5.54058
-20.5929,0.948301,0.0013768,10,1023,0,38.4538,3.0492,3.43996,2.38404,2.74823,2.94634,3.51195,2.47554,1.97538,1.74513,-4.89936,-5.78057,-4.63241,5.6646,2.47763,5.08206,15.0457,32.212,28.7402,3.81658,2.75323,2.20912,-5.24865,4.90876,0.242041,-4.89936,-5.78057,-4.63241,5.6646,2.47763,5.08206
-16.9946,0.88127,0.00142974,10,1023,0,30.9806,3.37073,3.21948,2.42637,3.56209,3.31378,3.06746,2.72944,2.14361,1.83146,-4.94398,-5.35766,-4.6843,5.58559,2.69669,4.54328,19.8596,44.2052,38.5666,3.40815,2.87975,2.58309,-5.04222,4.90992,0.286621,-4.94398,-5.35766,-4.6843,5.58559,2.69669,4.54328
-20.5956,0.99149,0.00130445,10,1023,0,33.805,3.96433,3.22166,2.41349,3.82405,3.16487,2.89514,2.51531,2.16545,1.84978,-5.63402,-5.35943,-4.59884,4.98835,2.55201,4.34589,15.4042,29.9126,26.7564,2.27677,3.1902,1.0156,-4.94677,4.01874,0.340834,-5.63402,-5.35943,-4.59884,4.98835,2.55201,4.34589
-13.2343,0.948746,0.00147072,10,1023,0,30.8941,3.37691,3.18681,2.47224,3.92252,2.9304,3.63489,2.51068,2.24087,1.88618,-5.01691,-5.36426,-4.60998,5.85594,2.48914,4.91955,16.121,39.9535,32.6512,3.13839,3.32233,1.12423,-5.13999,3.90156,0.216423,-5.01691,-5.36426,-4.60998,5.85594,2.48914,4.91955
-7.14939,0.99959,0.00152654,10,1023,0,19.8198,3.9535,3.74808,2.44166,3.74937,3.45998,3.34325,2.62437,2.03018,1.80006,-5.76602,-5.98086,-4.67542,5.39702,2.63622,4.84505,20.4299,38.1402,30.7714,2.97053,2.77976,1.93486,-5.18092,4.70629,0.339039,-5.76602,-5.98086,-4.67542,5.39702,2.63622,4.84505
-13.8971,0.954729,0.00174409,9,511,0,21.2341,4.03542,4.06543,2.48385,4.14928,3.97297,3.02139,2.31452,1.951,1.88535,-5.6898,-6.19631,-4.70038,5.00903,2.75926,4.41623,16.7723,37.1092,37.5805,3.22369,2.72492,2.06053,-5.17449,4.42438,0.212258,-5.6898,-6.19631,-4.70038,5.00903,2.75926,4.41623
-7.43202,0.97422,0.00182829,9,1023,0,19.3068,3.77479,3.36255,2.34334,3.59138,3.23906,2.7668,2.49122,2.07399,1.91303,-5.51955,-5.51215,-4.59394,5.03905,2.59394,4.35397,19.1072,37.954,35.4988,2.53588,2.35023,1.8849,-5.35649,4.21303,0.391697,-5.51955,-5.51215,-4.59394,5.03905,2.59394,4.35397
-9.38494,0.995878,0.00198697,10,1023,0,18.2721,3.72476,3.41853,2.35108,2.76929,3.25847,3.07246,2.4977,2.09801,1.83598,-5.45674,-5.63434,-4.6066,4.39767,2.59926,4.82445,20.1316,46.2083,34.4019,2.67107,2.69664,1.33489,-5.75591,3.86118,0.213028,-5.45674,-5.63434,-4.6066,4.39767,2.59926,4.82445
-10.9245,0.804979,0.00224684,10,1023,0,17.3158,3.96877,3.28809,2.30071,4.96758,3.28452,2.60898,2.27107,2.20199,1.94384,-5.7072,-5.39692,-4.56745,5.9463,2.6076,4.31506,17.0118,33.5995,33.9737,3.30663,2.99713,1.70216,-5.12622,4.44107,0.328341,-5.7072,-5.39692,-4.56745,5.9463,2.6076,4.31506
-14.0461,0.631774,0.00177766,10,1023,0,24.3302,3.8218,3.46473,2.43791,3.20698,3.4349,2.77012,2.48994,2.05691,1.89599,-5.63647,-5.63991,-4.67312,5.06351,2.62796,4.28936,17.3131,34.3504,36.3696,3.12864,2.3032,1.55557,-5.43895,3.54543,0.245749,-5.63647,-5.63991,-4.67312,5.06351,2.62796,4.28936
-17.4645,0.993864,0.0010216,10,1023,0,30.0661,3.34794,3.08602,2.3874,2.79423,3.08557,3.08093,2.54851,2.13191,1.92945,-4.93469,-5.27135,-4.54541,4.62875,2.58839,4.52614,18.8149,32.6237,36.9366,2.89844,2.25486,1.59777,-5.57269,4.92742,0.278457,-4.93469,-5.27135,-4.54541,4.62875,2.58839,4.52614
-15.3682,0.944404,0.00115184,10,1023,0,28.0066,3.52302,3.29402,2.42196,3.45573,2.97078,3.73254,2.4449,2.12414,1.8521,-5.46496,-5.5085,-4.57427,5.68762,2.53871,5.15273,17.7605,34.5952,35.2255,2.08971,3.06901,1.65469,-3.92448,3.88782,0.299332,-5.46496,-5.5085,-4.57427,5.68762,2.53871,5.15273
-15.4031,0.98482,0.00118429,10,1023,0,24.0781,3.42023,3.2541,2.59214,4.76431,3.13363,3.69694,2.2467,2.19535,1.71307,-5.19115,-5.39614,-4.87932,6.39729,2.59361,5.1167,19.7973,40.2238,32.8241,2.15715,3.21906,1.44962,-3.99778,4.24474,0.189864,-5.19115,-5.39614,-4.87932,6.39729,2.59361,5.1167
-14.612,0.978995,0.0013108,10,1023,0,28.1779,3.56199,3.2466,2.34531,3.47806,2.86006,3.40346,2.58316,2.16904,1.87213,-5.05655,-5.47086,-4.54675,4.91134,2.46991,5.07835,17.4996,39.8702,30.6769,2.50907,4.17694,1.34431,-4.35632,4.74447,0.287499,-5.05655,-5.47086,-4.54675,4.91134,2.46991,5.07835
-21.6257,0.81691,0.00143406,10,1023,0,30.5298,3.47609,3.0988,2.5871,4.39452,2.78847,3.9132,2.25003,2.09023,1.66087,-5.35406,-5.36641,-4.871,6.19857,2.45212,5.35579,19.4903,39.67,32.661,2.36645,4.88097,1.25695,-4.49944,4.60802,0.312761,-5.35406,-5.36641,-4.871,6.19857,2.45212,5.35579
# Adaptation terminated
# Step size = 0.00150845
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-15.8245,0.977974,0.00150845,10,1023,0,29.7916,3.43126,3.53515,2.63487,3.7279,3.53818,3.99317,2.42663,2.10405,1.88996,-5.19742,-5.62708,-4.7559,5.72694,2.64687,5.04333,16.6188,37.2387,34.1526,2.68023,2.96683,3.20483,-5.11324,5.10013,0.279077,-5.19742,-5.62708,-4.7559,5.72694,2.64687,5.04333
-8.19352,0.954286,0.00150845,10,1023,0,22.8072,4.10472,3.47408,2.5263,3.68794,3.24602,3.10895,2.6036,2.12087,1.92411,-5.71705,-5.66823,-4.75135,4.78969,2.59637,4.46951,21.6618,36.7062,35.3387,3.22146,3.28428,0.85334,-5.10557,4.14758,0.261291,-5.71705,-5.66823,-4.75135,4.78969,2.59637,4.46951
-7.26387,0.944519,0.00150845,10,1023,0,15.2346,3.5595,3.28576,2.46421,3.70845,3.13664,3.11956,2.22376,2.1926,1.92092,-5.36976,-5.46096,-4.68628,5.31576,2.59354,4.5345,16.2551,41.9791,31.5476,2.53897,2.65698,1.93085,-5.38722,4.44539,0.34962,-5.36976,-5.46096,-4.68628,5.31576,2.59354,4.5345
-8.07234,0.898171,0.00150845,9,1023,0,14.6975,3.94476,3.11584,2.45086,3.91234,2.79042,3.37446,2.49651,2.16753,1.81179,-5.72597,-5.37646,-4.64068,5.3244,2.43796,4.79872,20.5778,35.665,32.7722,2.43597,2.98407,1.87173,-4.95299,4.35386,0.267973,-5.72597,-5.37646,-4.64068,5.3244,2.43796,4.79872
-9.90465,0.974689,0.00150845,10,1023,0,18.398,3.48434,3.71018,2.4242,3.28326,3.3761,4.24255,2.54241,2.10043,1.63192,-5.24251,-5.86603,-4.67712,4.98747,2.6037,5.84852,18.9883,35.3971,31.5374,3.25414,2.44172,1.51696,-5.33151,4.33622,0.293894,-5.24251,-5.86603,-4.67712,4.98747,2.6037,5.84852
-14.7266,0.996527,0.00150845,10,1023,0,26.7325,3.78983,3.33499,2.34463,3.23891,2.84888,3.04915,2.34247,2.08045,1.83352,-5.64739,-5.63297,-4.58012,5.1117,2.44757,4.60308,17.6789,36.0869,35.6655,1.67069,2.62215,1.50627,-5.8784,3.89829,0.312696,-5.64739,-5.63297,-4.58012,5.1117,2.44757,4.60308
-13.942,0.990772,0.00150845,10,1023,0,24.5883,3.33315,3.22818,2.48999,2.98296,2.70016,2.90782,2.74254,2.17013,1.95732,-5.21058,-5.43564,-4.68243,5.47077,2.41245,4.313,17.5975,34.7054,38.2841,2.2716,2.99795,1.64816,-4.86851,4.338,0.273137,-5.21058,-5.43564,-4.68243,5.47077,2.41245,4.313
-18.1754,0.961765,0.00150845,10,1023,0,29.4145,3.62158,3.16143,2.54726,3.33052,2.61364,3.93412,2.34951,2.22802,1.78441,-5.30553,-5.4798,-4.72208,4.69464,2.4017,5.12355,19.4761,36.8284,29.7229,1.55341,2.76702,2.00992,-5.22616,3.6525,0.335515,-5.30553,-5.4798,-4.72208,4.69464,2.4017,5.12355
-24.0162,0.864545,0.00150845,9,511,0,36.0678,3.5924,2.949,2.76292,2.77944,2.61415,5.30028,2.47021,2.20171,1.66236,-5.27475,-5.25804,-4.91183,4.43053,2.45288,5.82518,17.994,33.8918,33.8068,1.57035,2.9809,2.05874,-5.43446,3.24702,0.327565,-5.27475,-5.25804,-4.91183,4.43053,2.45288,5.82518
-16.4197,0.96556,0.00150845,10,1023,0,33.3971,3.64485,3.11173,2.31279,3.07959,2.76504,3.00387,2.22611,2.12387,1.86707,-5.53766,-5.30317,-4.5541,4.80083,2.41458,4.61366,17.405,37.3472,35.9481,2.3557,2.91068,2.03553,-4.34547,4.61596,0.257418,-5.53766,-5.30317,-4.5541,4.80083,2.41458,4.61366
-19.3141,0.831653,0.00150845,10,1023,0,34.1973,3.24195,3.26293,2.32039,5.17226,3.23347,3.70967,2.18009,2.12797,1.67349,-5.0659,-5.39934,-4.58469,7.48947,2.66069,5.55088,17.565,35.2725,30.627,2.54482,3.8959,2.19031,-3.7805,4.70225,0.327509,-5.0659,-5.39934,-4.58469,7.48947,2.66069,5.55088
-18.3506,0.977156,0.00150845,10,1023,0,38.6071,3.60066,3.35071,2.30883,4.60711,3.02337,3.7573,2.41987,2.10578,1.63217,-5.21975,-5.56835,-4.53256,6.12013,2.54895,5.53958,18.0907,42.3812,23.8838,2.95009,4.0314,2.81087,-4.37404,4.90818,0.300838,-5.21975,-5.56835,-4.53256,6.12013,2.54895,5.53958
-12.7592,0.941909,0.00150845,10,1023,0,35.2606,3.60803,3.30727,2.28203,2.80171,3.30183,2.53787,2.2955,2.12432,1.96005,-5.41766,-5.44503,-4.57457,4.2913,2.63223,4.2628,16.15,42.727,29.3988,3.1582,3.07309,1.9917,-5.34091,3.72738,0.375951,-5.41766,-5.44503,-4.57457,4.2913,2.63223,4.2628
-12.081,0.933715,0.00150845,9,1023,0,20.9306,3.41419,3.3731,2.48576,2.7098,3.03366,2.53693,2.67236,2.0799,2.04987,-5.20819,-5.61709,-4.74957,4.57774,2.51769,3.87952,20.8532,35.1057,34.9737,3.24787,3.11803,2.14024,-5.52753,3.74916,0.290837,-5.20819,-5.61709,-4.74957,4.57774,2.51769,3.87952
-13.8254,0.631586,0.00150845,10,1023,0,24.6852,3.45736,3.14685,2.46042,2.80927,2.86389,2.60026,2.65796,2.20674,1.8822,-5.09793,-5.33887,-4.75249,4.40126,2.51655,4.06878,16.6682,39.187,29.6533,3.24292,3.31057,1.84211,-5.53081,3.96969,0.298632,-5.09793,-5.33887,-4.75249,4.40126,2.51655,4.06878
-14.067,0.937409,0.00150845,10,1023,0,30.1928,2.81697,3.30208,2.4583,2.72534,3.10246,3.33754,2.3792,2.15128,1.87049,-4.47762,-5.50612,-4.65965,4.84399,2.56121,4.76959,15.0702,36.9429,34.4524,3.17053,3.30023,1.19238,-5.51403,3.79535,0.295214,-4.47762,-5.50612,-4.65965,4.84399,2.56121,4.76959
-13.0842,0.982038,0.00150845,10,1023,0,24.5123,3.19219,3.28304,2.44078,2.3963,3.1525,4.1145,2.96414,2.18603,1.68926,-4.91767,-5.4305,-4.63211,4.36407,2.57389,5.56832,16.8554,39.6121,31.7228,2.56285,3.11625,1.11821,-5.20821,4.04141,0.309679,-4.91767,-5.4305,-4.63211,4.36407,2.57389,5.56832
-14.3439,0.872318,0.00150845,9,511,0,24.4565,3.29299,3.21801,2.39991,2.3906,3.23151,4.33299,2.59198,2.1443,1.6411,-4.92526,-5.40859,-4.63378,4.13713,2.61897,5.99638,19.886,40.7133,32.8165,2.53877,3.10426,1.01948,-5.11517,4.03156,0.310904,-4.92526,-5.40859,-4.63378,4.13713,2.61897,5.99638
-11.2493,0.980086,0.00150845,10,1023,0,22.6393,3.6541,3.36545,2.26722,2.89138,2.95849,2.77684,2.47381,2.11971,1.87883,-5.62111,-5.61091,-4.53721,4.75704,2.47365,4.53228,18.4539,43.903,32.5278,2.86055,2.334,2.53095,-5.15235,4.04649,0.282417,-5.62111,-5.61091,-4.53721,4.75704,2.47365,4.53228
-9.72819,0.999921,0.00150845,9,767,0,22.7581,3.43876,3.15374,2.41672,3.01236,3.14076,2.53673,2.43961,2.16235,1.93362,-5.26512,-5.29476,-4.71536,4.84562,2.57737,4.02803,18.4591,32.6705,32.6876,2.73214,2.4715,2.04217,-4.70338,3.78007,0.286471,-5.26512,-5.29476,-4.71536,4.84562,2.57737,4.02803
-12.0342,0.733643,0.00150845,9,1023,0,26.7903,3.84831,3.68859,2.35478,2.88059,3.39292,2.58354,2.55803,2.01633,1.95525,-5.77353,-5.90224,-4.58953,4.82093,2.63981,4.05519,20.5165,42.6887,34.2666,2.33235,2.87927,2.0485,-4.89933,4.24834,0.200416,-5.77353,-5.90224,-4.58953,4.82093,2.63981,4.05519
-11.3763,0.95254,0.00150845,9,1023,0,20.3268,3.59031,3.21447,2.4011,3.14079,2.88544,2.97877,2.49168,2.20536,1.84256,-5.26077,-5.4338,-4.68808,4.91914,2.45396,4.52126,15.7755,40.5586,31.9063,2.68293,2.29103,1.12564,-5.0876,4.75475,0.40561,-5.26077,-5.4338,-4.68808,4.91914,2.45396,4.52126
-13.3585,0.997771,0.00150845,8,255,0,22.8095,3.31805,3.03198,2.40608,3.35416,2.96974,2.9797,2.6143,2.17554,1.86158,-5.07918,-5.23411,-4.67052,5.46534,2.58545,4.5317,20.1276,30.7818,30.904,2.40866,2.03188,1.12468,-4.96534,4.87777,0.352355,-5.07918,-5.23411,-4.67052,5.46534,2.58545,4.5317
-14.436,0.954051,0.00150845,10,1023,0,25.8681,3.44149,3.44456,2.37701,3.90781,3.22857,2.69121,2.26271,2.147,1.96361,-5.1713,-5.68806,-4.63556,5.45309,2.62629,4.26435,16.1999,43.8432,30.7305,2.80718,2.31474,1.61026,-4.86171,4.72146,0.283251,-5.1713,-5.68806,-4.63556,5.45309,2.62629,4.26435
-16.9807,0.998366,0.00150845,10,1023,0,27.5165,3.41587,3.14168,2.34114,4.7462,3.13062,2.74806,2.21842,2.23771,1.8584,-5.13754,-5.338,-4.57369,6.49631,2.57707,4.29861,16.5929,36.227,28.5557,3.10066,2.65135,1.09119,-5.00829,4.60911,0.364915,-5.13754,-5.338,-4.57369,6.49631,2.57707,4.29861
-15.4897,0.980354,0.00150845,10,1023,0,26.8031,3.91311,3.30714,2.31695,3.7082,2.7222,3.14557,2.46971,2.14871,1.87264,-5.81457,-5.4842,-4.57695,5.27527,2.39293,4.89343,20.606,34.6266,31.4448,3.3245,2.85289,1.76364,-4.53746,4.94667,0.309437,-5.81457,-5.4842,-4.57695,5.27527,2.39293,4.89343
-17.8319,0.978805,0.00150845,10,1023,0,27.4539,3.55507,3.09008,2.56955,4.95406,2.78678,3.902,2.27563,2.22263,1.70712,-5.13205,-5.35081,-4.77842,5.88162,2.44993,5.32175,16.4819,35.3801,32.9682,3.09099,2.71645,1.70836,-4.01182,5.19252,0.227804,-5.13205,-5.35081,-4.77842,5.88162,2.44993,5.32175
-10.2471,0.994719,0.00150845,10,1023,0,27.4648,3.34581,3.40666,2.32475,3.13551,3.46728,2.94357,2.42596,2.16353,1.88337,-5.18875,-5.46279,-4.60856,5.17827,2.65417,4.65537,17.545,34.9376,30.518,3.02806,2.59729,2.20193,-4.72861,4.783,0.315829,-5.18875,-5.46279,-4.60856,5.17827,2.65417,4.65537
-10.3994,0.982589,0.00150845,10,1023,0,20.2862,3.35106,3.32451,2.36329,2.81964,2.96755,3.42967,2.63485,2.06048,1.72397,-5.00322,-5.55671,-4.64749,4.57972,2.50725,5.1902,19.1872,42.4713,33.5842,2.58815,2.18591,1.69233,-4.72754,4.64671,0.307775,-5.00322,-5.55671,-4.64749,4.57972,2.50725,5.1902
-13.9351,0.968329,0.00150845,10,1023,0,21.198,3.25552,3.3854,2.32497,2.52029,3.29993,3.57411,2.66427,2.18749,1.75655,-5.15443,-5.46537,-4.60805,5.01909,2.59485,5.44261,15.9887,36.4744,31.6104,2.66012,1.86857,1.51087,-4.89779,4.47246,0.265321,-5.15443,-5.46537,-4.60805,5.01909,2.59485,5.44261
-11.1882,0.993022,0.00150845,10,1023,0,22.3421,3.4026,3.45201,2.44666,2.8479,3.38733,2.61168,2.71158,2.06948,2.01575,-5.09755,-5.58293,-4.72114,5.10554,2.63427,4.01706,15.9914,35.0637,34.198,2.95009,2.20484,1.68052,-4.96426,3.79138,0.321176,-5.09755,-5.58293,-4.72114,5.10554,2.63427,4.01706
-11.7767,0.999639,0.00150845,10,1023,0,19.6555,3.86213,3.03364,2.57093,2.62859,2.60651,3.86368,2.85639,2.21069,1.80541,-5.53304,-5.25175,-4.80106,4.3058,2.38215,5.0803,19.2204,36.5229,38.7357,2.74817,3.33735,1.74972,-5.50456,4.23169,0.224804,-5.53304,-5.25175,-4.80106,4.3058,2.38215,5.0803
-12.4214,0.998713,0.00150845,10,1023,0,23.5921,3.57972,3.30603,2.49168,2.82913,3.30382,3.33937,2.42821,2.1305,1.84109,-5.27608,-5.49005,-4.73819,4.40546,2.64027,4.81961,15.8382,41.7495,27.8626,2.7011,2.38348,1.96601,-3.8137,4.48768,0.296233,-5.27608,-5.49005,-4.73819,4.40546,2.64027,4.81961
-11.8134,0.996859,0.00150845,10,1023,0,25.2293,3.56408,3.34729,2.41707,4.11136,3.06674,3.15786,2.38623,2.09729,1.87937,-5.31148,-5.61429,-4.66488,5.84446,2.55029,4.66533,22.7614,37.0585,30.0069,2.63206,2.85886,0.98484,-5.79416,4.42599,0.261245,-5.31148,-5.61429,-4.66488,5.84446,2.55029,4.66533
-12.2414,0.986869,0.00150845,10,1023,0,22.6799,3.52686,3.43371,2.39115,3.01496,3.10823,3.30461,2.68058,2.15308,1.88772,-5.14652,-5.64874,-4.64162,4.49531,2.55308,4.8881,20.4159,43.9391,32.3761,2.80411,3.42323,2.81393,-5.01561,4.63754,0.269182,-5.14652,-5.64874,-4.64162,4.49531,2.55308,4.8881
-16.1061,0.997182,0.00150845,10,1023,0,24.7013,3.58674,3.32274,2.43925,2.36055,2.87022,3.14369,2.64035,2.16054,1.76324,-5.22579,-5.57213,-4.69188,4.06418,2.45005,4.73723,19.6064,48.06,32.897,2.50768,2.02674,0.972286,-5.15968,4.26722,0.266734,-5.22579,-5.57213,-4.69188,4.06418,2.45005,4.73723
-20.9451,0.971129,0.00150845,10,1023,0,30.707,3.43622,3.23479,2.41476,2.32459,2.70313,3.2218,3.02332,2.09865,1.72419,-5.12465,-5.53997,-4.71407,4.22613,2.41994,4.80855,20.4803,32.1118,33.6967,4.18667,3.01643,2.60146,-5.24569,3.83878,0.228928,-5.12465,-5.53997,-4.71407,4.22613,2.41994,4.80855
-25.7835,0.88314,0.00150845,10,1023,0,39.6602,3.55056,3.36313,2.36446,2.64204,3.02052,2.82581,2.28777,2.0778,1.86557,-5.33718,-5.6107,-4.70864,4.15442,2.57523,4.55274,14.9169,43.6742,29.3343,1.68415,2.05804,0.604788,-5.90751,4.13495,0.38756,-5.33718,-5.6107,-4.70864,4.15442,2.57523,4.55274
-17.5542,0.978055,0.00150845,10,1023,0,41.2358,3.3398,3.44127,2.47817,2.87136,3.24264,3.81504,2.27124,2.08139,1.65866,-5.27905,-5.66181,-4.70145,4.75222,2.5773,5.26096,14.8246,45.7569,28.3481,2.70635,3.00177,1.62025,-5.16414,3.29124,0.214261,-5.27905,-5.66181,-4.70145,4.75222,2.5773,5.26096
-16.9871,0.969656,0.00150845,8,255,0,27.0296,3.528,3.29499,2.53765,2.88411,3.16731,4.01545,2.97366,2.137,1.79179,-5.04218,-5.47724,-4.76729,4.40392,2.62587,5.36904,22.0486,40.5359,37.8363,2.86666,2.96088,1.52291,-5.0087,3.15949,0.226976,-5.04218,-5.47724,-4.76729,4.40392,2.62587,5.36904
-12.8968,0.996297,0.00150845,10,1023,0,23.0703,3.15037,3.59412,2.52599,3.13523,3.41454,4.27314,2.30326,2.09828,1.7322,-4.98405,-5.75805,-4.76245,5.50747,2.63102,5.57537,16.2681,40.9253,30.1209,2.95126,2.88107,1.49462,-5.20369,3.29939,0.238763,-4.98405,-5.75805,-4.76245,5.50747,2.63102,5.57537
-9.23356,0.848724,0.00150845,10,1023,0,23.206,3.74376,3.17797,2.35029,2.73902,2.99309,2.64462,2.55717,2.13179,1.98742,-5.50196,-5.37426,-4.61556,4.50481,2.54971,4.18203,21.1637,35.7224,35.9731,2.58927,2.94141,1.35206,-5.11981,3.95738,0.343981,-5.50196,-5.37426,-4.61556,4.50481,2.54971,4.18203
