# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=7345
# chain_id=4
# iter=200
# warmup=100
# save_warmup=1
# thin=1
# refresh=20
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./stan_example.samples_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape2.1,shape2.2,shape2.3,stretch.1,stretch.2,stretch.3,min_max.1.1,min_max.2.1,min_max.3.1,min_max.1.2,min_max.2.2,min_max.3.2,nu.1,nu.2,nu.3,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_max.1,x_max.2,x_max.3
-13.0828,0.998718,0.00160341,8,511,0,20.4407,3.5247,3.31518,2.31367,3.06348,3.0557,3.32605,2.52722,2.2404,1.76411,-5.37414,-5.48784,-4.56487,5.17922,2.51648,5.24934,19.784,31.92,27.4021,2.73288,3.05554,2.27174,-5.46399,4.59703,0.33942,-5.37414,-5.48784,-4.56487,5.17922,2.51648,5.24934
-14.445,0.996447,0.00185882,8,511,0,20.9961,3.7498,3.28984,2.36365,2.96052,3.2769,3.62732,2.69101,2.30621,1.80227,-5.49842,-5.40249,-4.55478,4.69254,2.5981,5.3087,16.6155,37.4569,33.5765,2.71911,3.12196,2.37271,-5.63667,4.56221,0.362383,-5.49842,-5.40249,-4.55478,4.69254,2.5981,5.3087
-11.7171,0.999515,0.00214102,9,511,0,23.5197,4.17868,3.36882,2.35452,2.85218,3.24317,2.40372,2.64071,2.1487,1.90991,-5.86637,-5.56909,-4.68595,4.17455,2.60271,4.02681,20.8184,39.106,30.5282,2.58076,2.47492,2.76972,-5.58044,4.03081,0.235382,-5.86637,-5.56909,-4.68595,4.17455,2.60271,4.02681
-13.0364,0.62048,0.0024775,10,1023,0,24.5143,3.33127,3.22395,2.55873,2.1628,3.017,3.83926,2.72366,2.12787,1.83385,-5.09236,-5.39355,-4.75148,3.99602,2.56377,5.16114,15.3833,40.5271,34.6266,3.03507,2.95896,1.80402,-5.13871,3.32237,0.286205,-5.09236,-5.39355,-4.75148,3.99602,2.56377,5.16114
-12.8782,0.97859,0.00131677,10,1023,0,23.8729,3.3805,3.66653,2.50657,2.11583,3.49875,3.7051,2.5086,2.04903,1.73021,-5.28297,-5.81283,-4.73619,3.85797,2.62836,5.19711,15.994,40.876,31.1435,2.50735,2.61393,2.43684,-5.69784,4.10093,0.284824,-5.28297,-5.81283,-4.73619,3.85797,2.62836,5.19711
-14.0991,0.994722,0.00146096,10,1023,0,22.084,3.28997,3.20883,2.51595,2.33606,2.97741,3.48144,2.61156,2.11677,1.8573,-5.03283,-5.39057,-4.73883,4.46649,2.54512,4.86004,15.2758,44.9806,32.6019,2.58498,3.62945,1.89259,-5.43364,5.06274,0.289838,-5.03283,-5.39057,-4.73883,4.46649,2.54512,4.86004
-20.7741,0.985236,0.00167273,10,1023,0,28.1334,2.75014,3.62691,2.46339,2.38079,3.47988,4.43875,2.58938,2.12066,1.67066,-4.72633,-5.81526,-4.71618,5.06077,2.63622,5.96458,13.5173,44.7184,32.3923,3.10722,2.85532,1.74857,-4.87945,4.63548,0.282163,-4.72633,-5.81526,-4.71618,5.06077,2.63622,5.96458
-21.5472,0.999099,0.00187596,9,511,0,34.0209,2.7799,2.99433,2.6527,2.46318,2.88546,4.50562,3.07558,2.24608,1.71294,-4.67701,-5.20987,-4.80563,6.28115,2.51767,5.47562,18.502,34.6099,29.6254,2.92046,2.76726,1.36085,-4.87262,4.74673,0.282113,-4.67701,-5.20987,-4.80563,6.28115,2.51767,5.47562
-18.083,0.702099,0.00216036,9,1023,0,34.1743,2.9881,3.47199,2.53594,2.63073,3.13463,4.238,2.6104,2.14221,1.68855,-4.95482,-5.671,-4.78988,6.23033,2.57152,5.60216,14.7749,39.1796,37.4017,3.21889,3.1536,0.731899,-4.77247,5.08163,0.25618,-4.95482,-5.671,-4.78988,6.23033,2.57152,5.60216
-13.6137,0.992567,0.00137251,10,1023,0,24.3951,3.47827,3.38188,2.37554,3.12803,3.02846,3.11129,2.67805,2.09871,1.85634,-5.07998,-5.58435,-4.62911,4.95136,2.50748,4.70072,14.263,38.4923,34.1847,3.5503,3.22948,1.06629,-4.67314,5.02391,0.311685,-5.07998,-5.58435,-4.62911,4.95136,2.50748,4.70072
-15.1969,0.998253,0.00155983,10,1023,0,26.6357,3.26073,3.43782,2.65425,3.36409,3.20268,4.13396,2.82318,2.13387,1.72573,-5.13207,-5.65119,-4.82811,6.65857,2.57018,5.14138,17.1646,43.8536,36.9667,2.89871,2.55849,2.08437,-4.73183,5.48896,0.281337,-5.13207,-5.65119,-4.82811,6.65857,2.57018,5.14138
-11.1722,0.999082,0.00179021,10,1023,0,27.3153,3.26331,3.43,2.57885,3.36549,3.22614,4.31769,2.47354,2.12544,1.74484,-4.99968,-5.61962,-4.81894,5.19574,2.577,5.57805,18.966,42.5157,34.0857,2.7098,2.46221,2.07424,-4.66401,5.29447,0.204985,-4.99968,-5.61962,-4.81894,5.19574,2.577,5.57805
-14.4279,0.884143,0.00205488,10,1023,0,24.0382,3.4806,3.27061,2.46296,2.89169,3.02396,3.95724,2.47446,2.13073,1.72542,-5.16246,-5.50159,-4.65142,4.81812,2.5683,5.32086,18.0521,42.9362,33.5508,2.39313,3.06862,2.07227,-6.05008,5.52854,0.396885,-5.16246,-5.50159,-4.65142,4.81812,2.5683,5.32086
-10.17,0.967209,0.00188028,10,1023,0,23.5834,3.04434,3.39358,2.4447,3.0587,3.21302,3.199,2.7362,2.11,1.81246,-4.78841,-5.59878,-4.68937,5.88178,2.5984,4.64956,16.5788,47.1521,33.5074,3.29045,2.62116,2.07087,-4.83873,5.15128,0.21474,-4.78841,-5.59878,-4.68937,5.88178,2.5984,4.64956
-9.87228,0.930507,0.00202439,9,1023,0,21.0816,3.27882,3.44827,2.32977,3.27726,3.36248,3.18069,2.73612,2.05878,1.8309,-5.00373,-5.64524,-4.57513,5.67947,2.64882,4.93636,17.7539,33.8119,31.8301,3.17022,2.60516,2.50415,-5.1746,4.48776,0.400874,-5.00373,-5.64524,-4.57513,5.67947,2.64882,4.93636
-15.6336,0.540003,0.00202793,10,1023,0,28.9629,3.62837,3.34228,2.36341,3.30506,3.11159,2.67508,2.69465,2.13458,1.95974,-5.56563,-5.52324,-4.6756,6.16044,2.5692,4.36628,14.9912,41.1438,30.1795,3.18347,2.45902,2.14818,-4.79723,4.74033,0.358489,-5.56563,-5.52324,-4.6756,6.16044,2.5692,4.36628
-9.43171,0.997213,0.000955159,10,1023,0,24.8052,3.89734,3.31172,2.43463,3.41387,3.2491,2.73981,2.66546,2.16797,2.00185,-5.79547,-5.45139,-4.66356,5.46591,2.6239,4.15396,20.21,40.3951,34.2662,3.18585,2.41585,2.08987,-4.68761,4.88797,0.28121,-5.79547,-5.45139,-4.66356,5.46591,2.6239,4.15396
-14.0477,0.999329,0.00109116,10,1023,0,20.5852,3.74821,3.30832,2.21518,3.22374,3.25852,2.46007,2.7811,2.15779,1.94563,-5.41793,-5.44226,-4.55822,5.2658,2.62297,4.24265,18.9997,41.4917,32.49,3.56244,2.59883,1.98486,-4.644,4.99674,0.293575,-5.41793,-5.44226,-4.55822,5.2658,2.62297,4.24265
-14.0347,0.987617,0.00124985,10,1023,0,25.2083,3.54417,3.3765,2.35266,2.68967,3.40139,2.15499,2.53473,2.13903,1.98022,-5.45959,-5.49158,-4.66789,4.57674,2.66721,3.66843,19.5649,40.8326,33.5609,2.24865,3.16777,1.82989,-5.61872,4.38701,0.273357,-5.45959,-5.49158,-4.66789,4.57674,2.66721,3.66843
-11.8069,0.776898,0.00139807,10,1023,0,25.0655,3.67412,3.39331,2.30429,2.8745,3.04651,2.21398,2.61401,2.15393,2.01134,-5.36366,-5.59129,-4.5949,4.67325,2.53876,3.67417,16.3588,40.6187,33.2862,2.15157,2.81112,1.59627,-5.63027,4.20565,0.294098,-5.36366,-5.59129,-4.5949,4.67325,2.53876,3.67417
-17.0834,0.99596,0.00104726,10,1023,0,22.4078,4.03499,3.2279,2.32118,3.04717,3.08678,2.15394,2.62472,2.0609,2.07006,-5.64496,-5.43676,-4.62985,4.41547,2.573,3.64734,20.1816,29.6101,32.3426,1.96731,2.9253,1.5165,-5.92808,4.05763,0.281359,-5.64496,-5.43676,-4.62985,4.41547,2.573,3.64734
-16.8332,0.980978,0.00118942,10,1023,0,33.9,3.83234,3.12,2.24584,3.66774,2.70196,2.4203,2.82129,2.19353,1.96117,-5.37131,-5.32008,-4.55415,5.37222,2.42959,4.06642,15.9006,38.5636,31.9193,2.33132,2.38978,1.64469,-5.82883,4.46898,0.327961,-5.37131,-5.32008,-4.55415,5.37222,2.42959,4.06642
-16.8756,0.93649,0.00131165,10,1023,0,28.2196,3.81396,3.03596,2.4718,4.1064,2.6094,2.67577,2.85108,2.19461,1.96396,-5.34866,-5.304,-4.69863,5.51057,2.36714,4.10643,17.5994,37.7455,31.5939,2.92561,3.55269,1.96367,-5.10271,4.71074,0.222017,-5.34866,-5.304,-4.69863,5.51057,2.36714,4.10643
-15.7163,0.953143,0.00132949,10,1023,0,28.5782,3.62245,3.17549,2.50451,3.82494,3.24841,3.81071,2.26873,2.15683,1.75788,-5.12188,-5.29627,-4.72134,5.17874,2.60143,5.21025,16.189,36.8494,35.81,2.76836,3.64317,2.06609,-5.02489,4.98752,0.348545,-5.12188,-5.29627,-4.72134,5.17874,2.60143,5.21025
-25.5398,0.979643,0.00138969,8,511,0,42.7528,3.26658,3.23226,2.49624,4.28862,3.04753,3.63303,2.29233,2.2005,1.77403,-5.22041,-5.3997,-4.74301,6.76998,2.5048,5.16115,10.5393,35.0124,30.4625,2.61717,3.60321,2.43795,-5.10691,5.1914,0.378144,-5.22041,-5.3997,-4.74301,6.76998,2.5048,5.16115
-19.6106,0.948483,0.00152505,9,1023,0,34.834,3.58518,3.21682,2.41557,3.58229,3.09996,3.17803,2.7583,2.10534,1.80771,-5.3017,-5.44472,-4.65099,5.0735,2.55019,4.75351,24.5534,40.2523,31.9975,2.3662,3.46823,2.00022,-5.03694,4.55932,0.223628,-5.3017,-5.44472,-4.65099,5.0735,2.55019,4.75351
-10.7484,0.999219,0.00157844,8,511,0,27.665,3.34907,3.44615,2.38897,3.40275,3.3364,3.31943,2.39862,2.18707,1.82997,-5.07403,-5.57977,-4.64325,5.29609,2.60462,4.90843,13.4731,36.3422,36.4431,2.13498,2.85417,1.74074,-5.06356,4.45412,0.246981,-5.07403,-5.57977,-4.64325,5.29609,2.60462,4.90843
-11.07,0.982081,0.00179285,10,1023,0,25.7504,4.33768,3.52484,2.59134,3.40854,3.33968,3.20609,2.31003,2.15966,1.86177,-6.11316,-5.64686,-4.76861,4.48554,2.6117,4.44173,17.6738,43.9503,27.8336,3.69712,3.13121,1.96871,-5.38131,4.25804,0.284802,-6.11316,-5.64686,-4.76861,4.48554,2.6117,4.44173
-12.1542,0.997886,0.00197102,10,1023,0,25.2422,3.0008,3.39739,2.31333,2.41203,3.23964,2.7144,2.61218,2.07355,1.91647,-4.88127,-5.59167,-4.64239,4.8715,2.60125,4.43596,16.1201,35.1152,35.7968,2.16974,2.55251,1.9258,-5.18283,4.10995,0.329288,-4.88127,-5.59167,-4.64239,4.8715,2.60125,4.43596
-15.691,0.993247,0.00222828,9,1023,0,26.7586,3.65272,3.29108,2.21254,3.39308,3.03038,2.13806,2.47107,2.08915,2.03355,-5.54444,-5.49104,-4.46797,5.15729,2.54442,3.73457,18.5437,40.8726,28.8443,3.61543,3.02989,1.67897,-4.51004,4.11869,0.286243,-5.54444,-5.49104,-4.46797,5.15729,2.54442,3.73457
# Adaptation terminated
# Step size = 0.0016016
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-18.788,0.99989,0.0016016,10,1023,0,26.1677,3.74385,3.55791,2.37444,4.45348,3.31614,2.26757,2.43345,2.02409,1.95731,-5.36192,-5.79638,-4.7723,5.68575,2.61925,3.84196,14.4103,40.5608,28.9904,3.55189,2.97132,1.95914,-4.9313,3.48499,0.302582,-5.36192,-5.79638,-4.7723,5.68575,2.61925,3.84196
-13.7161,0.714896,0.0016016,10,1023,0,28.6477,3.56613,3.40242,2.25448,3.67908,3.30277,2.30263,2.59276,2.09278,1.96558,-5.24338,-5.57095,-4.5128,5.36156,2.62623,3.84852,21.8855,35.1452,35.2213,3.79633,2.69713,1.751,-4.85928,3.52337,0.276953,-5.24338,-5.57095,-4.5128,5.36156,2.62623,3.84852
-12.155,0.949079,0.0016016,10,1023,0,24.6882,3.73189,3.2488,2.40459,3.06683,3.16783,2.81834,2.53034,2.17574,1.98983,-5.44719,-5.40253,-4.5981,4.39694,2.59436,4.29655,16.4179,44.3272,29.8489,1.90791,2.93384,2.38447,-5.33144,3.79993,0.326645,-5.44719,-5.40253,-4.5981,4.39694,2.59436,4.29655
-6.39362,0.928612,0.0016016,9,1023,0,19.519,3.61159,3.2252,2.41512,3.40526,2.7981,3.21772,2.63856,2.15915,1.85725,-5.18958,-5.44333,-4.63747,5.10673,2.44673,4.76915,20.4584,41.6055,36.0124,2.72785,3.0275,1.98987,-4.7477,4.07834,0.223002,-5.18958,-5.44333,-4.63747,5.10673,2.44673,4.76915
-11.153,0.97733,0.0016016,9,1023,0,19.7477,3.58591,3.01884,2.56269,3.20733,2.60877,3.12059,2.36508,2.20258,1.88468,-5.46445,-5.27984,-4.79484,4.89508,2.39539,4.29547,17.3086,32.9837,30.4552,2.69482,3.00706,2.02438,-5.15325,4.02996,0.314888,-5.46445,-5.27984,-4.79484,4.89508,2.39539,4.29547
-8.2193,0.991427,0.0016016,9,1023,0,16.4759,3.76723,3.03607,2.38411,2.9339,2.5259,2.92222,2.59193,2.22922,1.91693,-5.5388,-5.30731,-4.63322,4.60728,2.36118,4.34312,20.7489,42.5607,34.9136,2.85836,3.05466,2.04266,-5.18578,4.27453,0.263314,-5.5388,-5.30731,-4.63322,4.60728,2.36118,4.34312
-17.9178,0.833385,0.0016016,10,1023,0,32.6253,3.89422,3.9212,2.37756,3.63758,4.01685,2.82947,2.29473,2.00319,1.90551,-5.78123,-6.07494,-4.62717,4.83784,2.78358,4.53618,18.417,42.2992,34.3402,4.40184,3.15153,1.86375,-5.41525,4.49395,0.254944,-5.78123,-6.07494,-4.62717,4.83784,2.78358,4.53618
-19.0293,0.925311,0.0016016,10,1023,0,35.2943,3.44359,3.12761,2.49741,4.825,3.1229,3.69632,2.48243,2.22348,1.73508,-5.24805,-5.28453,-4.79914,6.84326,2.60076,5.05111,15.8018,40.1352,33.7873,3.16793,3.86844,2.24011,-5.04782,3.85356,0.315745,-5.24805,-5.28453,-4.79914,6.84326,2.60076,5.05111
-17.6377,0.951719,0.0016016,10,1023,0,33.0239,3.61326,3.20919,2.45458,2.51771,2.74595,3.22291,3.02424,2.13991,1.80899,-5.60775,-5.45345,-4.70268,5.08977,2.42507,4.92425,19.8278,31.3351,28.4381,2.4357,2.24564,2.13148,-5.29465,4.18369,0.347751,-5.60775,-5.45345,-4.70268,5.08977,2.42507,4.92425
-16.8374,0.985314,0.0016016,8,255,0,29.3399,3.70655,2.95167,2.45752,2.39758,2.98573,3.5634,2.66323,2.20928,1.81354,-5.49112,-5.11938,-4.66988,3.96546,2.57848,5.11899,18.3544,43.1378,35.7837,2.40947,2.24735,1.97212,-5.23003,4.16779,0.390086,-5.49112,-5.11938,-4.66988,3.96546,2.57848,5.11899
-15.7867,0.846033,0.0016016,9,1023,0,29.0703,3.32019,3.31295,2.55622,2.46127,2.80536,3.46616,2.58196,2.14482,1.80968,-5.06832,-5.5522,-4.78465,4.71938,2.43719,4.72668,18.9373,28.9539,29.6808,2.41861,1.96649,1.67037,-4.91857,4.52085,0.316531,-5.06832,-5.5522,-4.78465,4.71938,2.43719,4.72668
-13.4657,0.998346,0.0016016,10,1023,0,31.8354,3.55036,3.64549,2.46277,3.96009,3.73018,2.74686,2.63992,2.058,1.93227,-5.27759,-5.78562,-4.74718,5.68973,2.73001,4.21524,17.2379,39.2584,33.7044,2.96932,3.05675,3.07202,-5.44888,4.76727,0.336965,-5.27759,-5.78562,-4.74718,5.68973,2.73001,4.21524
-10.3269,0.832183,0.0016016,10,1023,0,27.7254,3.49016,3.27712,2.45472,3.343,2.89209,2.87832,2.68314,2.15298,1.96435,-5.22506,-5.49785,-4.71662,5.52485,2.47038,4.36843,18.3499,37.7094,33.8686,2.9605,3.45986,1.36953,-5.05209,5.2313,0.235979,-5.22506,-5.49785,-4.71662,5.52485,2.47038,4.36843
-11.553,0.966504,0.0016016,10,1023,0,25.809,3.28001,3.62995,2.34457,2.75329,3.30007,3.19904,2.66107,2.04856,1.82389,-5.0516,-5.84776,-4.59314,5.04284,2.59091,4.82151,17.0881,37.3839,33.8821,2.37422,3.87826,2.75667,-5.68633,3.78881,0.314074,-5.0516,-5.84776,-4.59314,5.04284,2.59091,4.82151
-11.4546,0.931463,0.0016016,10,1023,0,22.3542,3.95744,3.11791,2.37271,3.94626,2.71834,4.34214,2.33127,2.20686,1.62219,-5.64658,-5.32616,-4.61526,5.12737,2.43472,6.03124,19.0095,33.6847,28.2347,2.78083,2.66345,2.02202,-4.59921,4.60312,0.344533,-5.64658,-5.32616,-4.61526,5.12737,2.43472,6.03124
-11.6255,0.979967,0.0016016,10,1023,0,21.5,4.17208,3.15722,2.4818,4.7813,2.73571,3.2075,2.19312,2.23958,1.81697,-5.97675,-5.40145,-4.74083,5.54058,2.42428,4.75173,19.7083,40.0936,30.5709,2.28492,3.92224,1.45194,-4.89396,4.03712,0.221695,-5.97675,-5.40145,-4.74083,5.54058,2.42428,4.75173
-16.0705,0.960352,0.0016016,10,1023,0,23.1563,3.09495,3.5908,2.32555,3.05061,3.27153,3.00678,2.39384,2.03842,1.87681,-4.8588,-5.88857,-4.5756,5.04667,2.60289,4.56784,19.0177,35.6988,33.4968,3.53363,2.21311,1.42456,-5.00777,4.45251,0.382069,-4.8588,-5.88857,-4.5756,5.04667,2.60289,4.56784
-12.4546,0.997708,0.0016016,10,1023,0,23.8785,3.65835,3.01885,2.41748,3.14286,2.60252,3.91366,2.22492,2.20972,1.71199,-5.47123,-5.25503,-4.63481,4.60406,2.38576,5.49033,16.584,39.0669,34.5708,2.32477,3.37536,2.26492,-4.54677,5.22079,0.383254,-5.47123,-5.25503,-4.63481,4.60406,2.38576,5.49033
-12.3531,0.780642,0.0016016,10,1023,0,26.9047,3.14501,3.14152,2.4885,3.69008,2.77632,3.45558,2.54162,2.1891,1.84275,-4.97192,-5.35536,-4.71715,6.28998,2.42592,4.76901,16.7895,41.4439,37.7598,2.2663,3.74296,1.49476,-4.9416,4.41187,0.243226,-4.97192,-5.35536,-4.71715,6.28998,2.42592,4.76901
-11.821,0.999574,0.0016016,10,1023,0,23.7393,3.41549,3.55938,2.40393,2.67827,3.38483,2.96433,2.99028,2.05672,1.84776,-5.13889,-5.71633,-4.66349,5.22633,2.64364,4.486,17.9513,39.0777,30.2186,3.00743,1.60423,2.09766,-4.9772,4.34413,0.228706,-5.13889,-5.71633,-4.66349,5.22633,2.64364,4.486
-8.82742,0.989438,0.0016016,10,1023,0,21.5135,4.09337,3.38791,2.49761,3.20347,3.223,3.55437,2.78367,2.15935,1.77017,-5.78104,-5.52538,-4.74039,4.58805,2.59158,5.00158,19.0597,37.0679,28.5659,2.63119,2.26328,1.87226,-4.89568,4.12892,0.348276,-5.78104,-5.52538,-4.74039,4.58805,2.59158,5.00158
-9.41222,0.885206,0.0016016,10,1023,0,16.9738,3.89098,3.27723,2.59972,3.62218,3.04559,3.69878,2.31485,2.096,1.78292,-5.8973,-5.5105,-4.82259,5.45495,2.54409,4.94033,17.9522,41.3012,37.2071,2.88761,2.47983,2.12261,-4.81607,4.17313,0.298509,-5.8973,-5.5105,-4.82259,5.45495,2.54409,4.94033
-12.4514,0.999479,0.0016016,10,1023,0,19.9973,4.1137,3.3729,2.26066,2.36144,3.1282,2.7179,2.60781,2.14851,1.86365,-5.88656,-5.55473,-4.52634,3.73613,2.54505,4.44537,17.0712,36.0977,30.0151,2.54602,3.0224,1.63,-5.30233,4.54404,0.359838,-5.88656,-5.55473,-4.52634,3.73613,2.54505,4.44537
-14.5369,0.954665,0.0016016,10,1023,0,24.7772,2.92233,3.22758,2.39209,2.62065,3.1241,3.61647,2.62832,2.21266,1.70176,-4.75364,-5.36586,-4.59152,5.65754,2.56586,5.22052,15.4643,36.3426,30.9779,2.67958,2.65425,2.48165,-4.94598,3.73937,0.247976,-4.75364,-5.36586,-4.59152,5.65754,2.56586,5.22052
-12.6297,0.999329,0.0016016,10,1023,0,21.104,4.50777,3.2275,2.37814,4.81489,3.07787,3.10828,2.21798,2.14185,1.81957,-6.15876,-5.40566,-4.59921,5.3348,2.57349,4.59529,16.432,42.9465,29.7975,3.06698,3.06702,1.1807,-5.56383,4.90664,0.253303,-6.15876,-5.40566,-4.59921,5.3348,2.57349,4.59529
-11.53,0.997985,0.0016016,10,1023,0,21.9948,3.46983,3.49344,2.37103,3.24315,3.41609,3.00059,2.75413,2.15064,1.7731,-5.17179,-5.63962,-4.66972,5.15626,2.63746,4.74687,16.7459,39.1501,29.2521,3.25633,2.67323,1.58167,-5.96903,4.69248,0.310814,-5.17179,-5.63962,-4.66972,5.15626,2.63746,4.74687
-15.4074,0.996586,0.0016016,10,1023,0,24.5361,3.8201,3.31371,2.28101,4.15615,3.05539,3.27371,2.70329,2.08307,1.72356,-5.45124,-5.51202,-4.52334,5.69327,2.55418,5.20636,18.543,39.0264,34.3873,2.24914,3.01645,1.37521,-5.26967,3.68646,0.297583,-5.45124,-5.51202,-4.52334,5.69327,2.55418,5.20636
-18.844,0.994735,0.0016016,9,511,0,28.9111,3.68444,3.26372,2.66775,3.85361,3.10983,3.29066,2.27187,2.02295,1.95241,-5.31606,-5.44466,-4.90101,5.0448,2.58952,4.37621,15.1945,33.1311,32.7148,2.17427,3.01931,1.31319,-4.64326,3.9119,0.385745,-5.31606,-5.44466,-4.90101,5.0448,2.58952,4.37621
-13.9582,0.95165,0.0016016,10,1023,0,33.2001,3.75502,3.51756,2.37352,2.63442,3.29769,2.46774,2.64011,2.20827,2.04172,-5.57884,-5.62755,-4.63127,4.28861,2.57284,3.96918,18.1863,34.5036,35.4129,3.46325,2.23202,2.62512,-5.59941,4.83442,0.357783,-5.57884,-5.62755,-4.63127,4.28861,2.57284,3.96918
-16.501,0.93516,0.0016016,10,1023,0,25.9964,3.7014,3.09502,2.39034,2.75234,2.97569,2.57332,2.51542,2.08655,1.96649,-5.51736,-5.36485,-4.6461,4.46816,2.59005,4.18887,18.0345,39.6209,26.8393,3.21598,2.31885,2.45774,-5.47297,5.14821,0.334516,-5.51736,-5.36485,-4.6461,4.46816,2.59005,4.18887
-14.4948,0.93704,0.0016016,10,1023,0,25.3668,3.27092,3.73167,2.37363,2.58279,3.71209,3.11471,2.50299,2.19326,1.7989,-4.9986,-5.76296,-4.66645,4.47059,2.69984,4.68998,17.5904,37.8116,34.0892,2.68283,2.22939,1.63768,-5.72791,3.73186,0.26446,-4.9986,-5.76296,-4.66645,4.47059,2.69984,4.68998
-13.9228,0.964592,0.0016016,10,1023,0,26.3178,3.5778,3.27765,2.39764,2.09463,3.34278,2.76515,2.77661,2.27922,1.87392,-5.384,-5.347,-4.69781,3.88404,2.63964,4.32647,19.1799,34.9672,30.4267,3.5268,3.07073,2.01691,-5.15411,3.95855,0.283204,-5.384,-5.347,-4.69781,3.88404,2.63964,4.32647
-14.447,0.95111,0.0016016,10,1023,0,23.276,3.58117,3.19637,2.3843,2.08125,3.20771,2.6386,2.6627,2.05798,1.94681,-5.38381,-5.39134,-4.60924,3.85005,2.65567,4.14665,20.3582,32.1198,30.6705,3.56342,2.99532,1.97891,-5.11973,3.97965,0.305282,-5.38381,-5.39134,-4.60924,3.85005,2.65567,4.14665
-14.2244,0.988827,0.0016016,10,1023,0,26.4202,3.67883,3.49289,2.32634,2.05494,3.43406,3.33833,2.84857,2.19046,1.75765,-5.41342,-5.60179,-4.64961,3.66684,2.63955,5.11277,20.2249,43.815,30.3238,3.09716,2.63495,1.4998,-5.05267,4.36417,0.315064,-5.41342,-5.60179,-4.64961,3.66684,2.63955,5.11277
-15.6669,0.984156,0.0016016,10,1023,0,25.6358,3.05465,3.33609,2.3689,2.14107,2.88324,3.31841,2.64902,2.15301,1.89525,-4.9211,-5.501,-4.55763,4.55934,2.45322,4.8551,15.5171,42.7754,36.1766,3.1899,2.40799,2.23766,-4.75525,4.16413,0.298568,-4.9211,-5.501,-4.55763,4.55934,2.45322,4.8551
-16.4654,0.978406,0.0016016,10,1023,0,25.4584,3.94908,3.32452,2.32226,2.09233,3.3957,3.38742,2.67878,2.0771,1.76713,-5.90539,-5.43463,-4.55998,3.69824,2.67451,5.10693,17.4511,35.7638,31.1246,2.34774,2.49282,2.5004,-5.47654,3.76774,0.263066,-5.90539,-5.43463,-4.55998,3.69824,2.67451,5.10693
-14.2127,0.805565,0.0016016,9,511,0,29.8145,3.75368,3.30901,2.51684,2.09448,3.18397,2.98759,2.82546,2.03673,1.95668,-5.72164,-5.49429,-4.70758,3.94958,2.60524,4.34367,20.4304,37.8057,34.1759,2.35729,2.53255,2.2299,-5.46191,3.76478,0.247522,-5.72164,-5.49429,-4.70758,3.94958,2.60524,4.34367
-11.7736,0.957611,0.0016016,10,1023,0,21.4854,3.13938,3.43917,2.49802,3.11476,3.07262,3.33977,2.32727,2.15336,1.81567,-4.85223,-5.67103,-4.76556,4.92395,2.53912,4.73013,16.3445,37.4136,32.4269,3.67058,2.60216,1.51692,-5.11006,4.28511,0.270508,-4.85223,-5.67103,-4.76556,4.92395,2.53912,4.73013
-9.26862,0.996454,0.0016016,10,1023,0,19.7667,3.79705,3.33315,2.29589,3.09543,3.28216,2.57902,2.67368,2.07122,1.88138,-5.5015,-5.53615,-4.6001,4.82539,2.63349,4.18997,20.9875,35.1947,29.8451,3.42928,3.08637,1.52042,-5.22869,3.99686,0.350889,-5.5015,-5.53615,-4.6001,4.82539,2.63349,4.18997
-8.80079,0.966789,0.0016016,10,1023,0,18.3729,3.33669,3.45355,2.60376,3.06742,3.32163,4.76254,2.66558,2.07406,1.72808,-5.02389,-5.63405,-4.7862,5.27369,2.63721,5.84687,19.4335,42.4226,34.1126,2.60785,3.6904,2.58329,-5.30591,4.90879,0.247886,-5.02389,-5.63405,-4.7862,5.27369,2.63721,5.84687
-17.1154,0.954306,0.0016016,10,1023,0,25.6053,3.91746,3.24199,2.30755,3.39293,3.02686,2.40493,2.48057,2.15829,1.94925,-5.8893,-5.42973,-4.58024,4.81017,2.55752,3.86931,17.505,38.1516,30.2807,3.03974,1.68401,1.752,-5.6206,3.15657,0.334123,-5.8893,-5.42973,-4.58024,4.81017,2.55752,3.86931
-20.3043,0.991014,0.0016016,10,1023,0,32.7962,3.1546,3.30467,2.36574,2.81806,3.05124,2.64952,2.57082,2.15472,1.94488,-4.72255,-5.53418,-4.61304,5.21077,2.56199,4.02532,17.6065,37.5003,30.1167,3.35601,3.8117,2.35672,-4.89415,4.21803,0.291036,-4.72255,-5.53418,-4.61304,5.21077,2.56199,4.02532
