# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=7345
# chain_id=1
# iter=200
# warmup=100
# save_warmup=1
# thin=1
# refresh=20
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./stan_example.samples_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape2.1,shape2.2,shape2.3,stretch.1,stretch.2,stretch.3,min_max.1.1,min_max.2.1,min_max.3.1,min_max.1.2,min_max.2.2,min_max.3.2,nu.1,nu.2,nu.3,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_max.1,x_max.2,x_max.3
-68.793,0.967525,0.00243527,7,255,0,125.795,3.1022,2.9934,2.76948,2.0351,2.51081,3.10154,2.86529,2.22379,1.31069,-4.91394,-5.28686,-5.50091,4.40605,2.36567,5.03117,16.0075,39.5045,9.30115,2.8766,3.23015,1.55286,-4.72971,3.36718,0.495717,-4.91394,-5.28686,-5.50091,4.40605,2.36567,5.03117
-71.5636,0.505743,0.00263826,5,59,0,91.6501,3.07861,3.04677,2.78074,2.03848,2.44107,3.13598,2.65532,2.26122,1.3725,-4.95082,-5.27319,-5.59303,4.1856,2.33891,4.75896,15.065,39.1088,8.88839,2.89986,3.1772,1.5661,-4.7329,3.2679,0.514921,-4.95082,-5.27319,-5.59303,4.1856,2.33891,4.75896
-47.1105,0.993164,0.00110343,10,1023,0,87.0726,3.88349,2.96947,2.24673,2.1304,2.39108,5.38465,2.489,2.16143,1.35178,-5.85499,-5.33605,-4.58812,3.71315,2.30121,7.77431,17.6515,38.1174,20.5636,3.34435,2.01337,1.82769,-4.98461,3.83556,0.170653,-5.85499,-5.33605,-4.58812,3.71315,2.30121,7.77431
-34.3793,0.998668,0.00126345,9,511,0,61.1804,4.01624,2.82863,2.23903,2.17297,2.41493,5.02363,2.87581,2.25509,1.52675,-5.88276,-5.08444,-4.48224,3.98313,2.35616,7.30307,18.6582,38.2563,30.4461,3.24482,2.15239,2.00583,-4.85406,3.82988,0.169934,-5.88276,-5.08444,-4.48224,3.98313,2.35616,7.30307
-24.878,0.993331,0.00146066,10,1023,0,47.6675,4.50842,3.54224,2.66847,2.74751,3.66577,2.70711,2.34022,2.17427,1.90422,-6.42833,-5.62868,-4.96508,3.97155,2.71466,4.04409,19.1622,36.6005,28.1623,3.60486,1.61647,2.32104,-5.43186,4.14039,0.413327,-6.42833,-5.62868,-4.96508,3.97155,2.71466,4.04409
-22.703,0.936782,0.00166768,10,1023,0,41.9901,3.25691,3.08959,2.14168,3.31224,2.49283,2.48236,2.43256,2.12003,1.88383,-4.85574,-5.4229,-4.48516,5.17713,2.33186,4.39343,17.543,42.3727,28.8471,1.81498,2.80689,2.61199,-5.36527,3.9128,0.260735,-4.85574,-5.4229,-4.48516,5.17713,2.33186,4.39343
-15.6099,0.99884,0.00169616,9,511,0,29.1721,3.34254,2.96602,2.226,3.56942,2.60134,2.35765,2.47453,2.26039,1.96554,-4.90938,-5.14138,-4.51165,5.24941,2.38167,4.04863,18.2001,32.6823,32.498,2.13055,2.65629,2.33605,-5.59501,3.90991,0.316917,-4.90938,-5.14138,-4.51165,5.24941,2.38167,4.04863
-15.8237,0.993573,0.00195327,10,1023,0,28.3534,3.1734,3.76572,2.49572,3.26457,3.13861,4.18587,2.78978,2.05668,1.68517,-4.86439,-6.02764,-4.70518,5.8203,2.50763,5.49413,21.2152,33.2215,32.0488,3.62704,3.09518,1.13852,-4.96049,4.48338,0.268515,-4.86439,-6.02764,-4.70518,5.8203,2.50763,5.49413
-12.2841,0.971553,0.00222228,9,511,0,27.8462,3.22668,3.58311,2.40813,2.89821,3.64546,3.41549,2.44405,2.09407,1.76916,-4.96284,-5.69695,-4.65596,5.23739,2.71367,4.93625,13.3009,41.7808,32.0425,3.39176,3.18012,1.13887,-5.44333,4.58054,0.3123,-4.96284,-5.69695,-4.65596,5.23739,2.71367,4.93625
-18.809,0.233288,0.00241659,9,572,1,26.5286,3.28393,3.37316,2.40059,2.55661,2.97744,3.54529,2.79492,2.06441,1.7307,-4.86165,-5.63762,-4.64824,4.58599,2.55697,5.07997,20.8004,33.3399,26.4696,3.7343,2.83162,1.30668,-5.48477,4.46233,0.312654,-4.86165,-5.63762,-4.64824,4.58599,2.55697,5.07997
-15.6873,0.996795,0.0006095,10,1023,0,31.9787,3.27159,3.31021,2.41331,2.79378,3.1783,2.75054,2.75425,2.16586,1.8813,-4.90013,-5.46511,-4.74314,4.99209,2.61328,4.37508,13.9135,41.1353,34.2869,3.44777,2.40169,1.89178,-5.82178,4.33149,0.264414,-4.90013,-5.46511,-4.74314,4.99209,2.61328,4.37508
-11.9828,0.999603,0.000700066,10,1023,0,27.1068,3.4977,3.2673,2.38193,3.11531,3.17941,3.23166,2.68703,2.12919,1.86503,-5.49108,-5.42441,-4.59566,5.76487,2.5784,4.93787,17.564,37.9268,33.4184,3.10166,2.60224,1.54711,-4.9628,3.84447,0.338363,-5.49108,-5.42441,-4.59566,5.76487,2.5784,4.93787
-13.5752,0.991038,0.0008073,10,1023,0,21.6412,3.11567,3.3664,2.42883,3.21287,3.05397,3.22002,2.73052,2.09994,1.81636,-4.96505,-5.56049,-4.66442,6.36899,2.55632,4.75425,17.4874,37.9136,30.9956,3.03293,2.67384,1.47399,-4.97885,3.4861,0.433973,-4.96505,-5.56049,-4.66442,6.36899,2.55632,4.75425
-14.0922,0.99372,0.000914135,10,1023,0,24.977,3.84214,3.41009,2.47202,3.1256,3.31,3.33179,2.33344,2.18373,1.80908,-5.56919,-5.53399,-4.66754,4.52926,2.6017,4.71343,20.5498,41.6109,27.4203,3.03235,3.0306,1.92832,-4.80297,2.89834,0.216396,-5.56919,-5.53399,-4.66754,4.52926,2.6017,4.71343
-15.8829,0.797825,0.00103911,10,1023,0,29.6073,3.6821,3.09866,2.50918,3.12465,2.73552,2.8926,2.61938,2.19955,1.96746,-5.58339,-5.27062,-4.7294,5.25929,2.39684,4.36239,18.6653,36.9395,30.6848,2.68552,2.16325,1.8369,-4.98486,3.60553,0.396031,-5.58339,-5.27062,-4.7294,5.25929,2.39684,4.36239
-14.4468,0.998793,0.000807888,10,1023,0,27.3847,3.69431,3.18051,2.26809,2.94011,2.65526,2.61996,2.42251,2.1843,1.93685,-5.6475,-5.43747,-4.55774,4.84954,2.41892,4.16673,18.3337,34.6125,32.8496,2.42129,1.83128,2.38757,-4.95974,3.86177,0.336112,-5.6475,-5.43747,-4.55774,4.84954,2.41892,4.16673
-9.92608,0.987143,0.000926437,10,1023,0,22.8612,3.63643,3.09823,2.4908,2.74635,2.59995,3.02103,2.78279,2.19002,1.88732,-5.34105,-5.36106,-4.75325,4.6515,2.36884,4.39426,17.8489,35.451,34.4726,3.03671,3.14218,1.5464,-4.51334,3.94197,0.222975,-5.34105,-5.36106,-4.75325,4.6515,2.36884,4.39426
-11.7432,0.998716,0.00103747,10,1023,0,23.443,3.96407,3.14999,2.40756,2.46288,2.74094,2.66692,2.92751,2.16205,1.93677,-5.5822,-5.39736,-4.64117,4.01009,2.44245,4.1352,17.6285,35.9407,31.2737,2.71085,3.14932,1.92863,-4.86352,4.31231,0.357562,-5.5822,-5.39736,-4.64117,4.01009,2.44245,4.1352
-12.2736,0.972756,0.0011863,10,1023,0,28.7089,3.3589,3.32903,2.36307,2.41306,3.35195,2.4407,2.69812,2.20676,1.99787,-5.1459,-5.41491,-4.62319,4.47196,2.64823,3.95216,17.3588,37.9485,31.2564,2.60704,3.04092,1.4107,-4.7374,4.17835,0.446616,-5.1459,-5.41491,-4.62319,4.47196,2.64823,3.95216
-16.5239,0.996632,0.00128953,10,1023,0,24.5781,3.55685,3.43828,2.29957,2.24189,3.09452,2.36117,3.0449,2.08174,2.01117,-5.17982,-5.70961,-4.59018,4.22555,2.56527,3.84167,20.7961,40.8765,32.8797,2.61596,2.89967,1.1514,-4.64135,4.19476,0.211322,-5.17982,-5.70961,-4.59018,4.22555,2.56527,3.84167
-19.5795,0.999337,0.00146508,10,1023,0,30.0922,3.27452,3.16029,2.31054,2.45768,2.68572,3.12855,2.75026,2.12606,1.85626,-4.81023,-5.41167,-4.53644,4.48177,2.41372,4.90194,14.6644,37.151,33.2557,2.41452,2.11196,2.56716,-4.81028,2.68848,0.296234,-4.81023,-5.41167,-4.53644,4.48177,2.41372,4.90194
-14.6376,0.977146,0.00167089,10,1023,0,31.1911,3.79939,3.27452,2.52495,4.19239,2.87533,2.64061,2.09994,2.15034,1.98399,-5.71383,-5.50735,-4.76489,5.2814,2.47243,3.99221,17.9527,34.4729,35.4031,2.81258,2.50717,1.30455,-4.85444,3.95607,0.2768,-5.71383,-5.50735,-4.76489,5.2814,2.47243,3.99221
-11.0315,0.975548,0.00182566,10,1023,0,24.7811,3.29225,3.09593,2.4556,2.73486,3.08548,3.62646,2.62094,2.18523,1.74502,-5.1133,-5.27428,-4.69642,4.66799,2.58775,5.23169,20.5848,37.5877,30.6302,2.99251,3.3101,2.44715,-5.45912,4.55128,0.252833,-5.1133,-5.27428,-4.69642,4.66799,2.58775,5.23169
-12.939,0.987642,0.00198702,10,1023,0,21.7998,3.60744,3.60252,2.50054,2.35449,3.7131,3.27679,2.71048,2.09563,1.84025,-5.33329,-5.75159,-4.74874,3.84654,2.74483,4.60179,20.8326,35.4397,30.8353,3.02296,3.09602,2.15893,-4.755,4.15908,0.321668,-5.33329,-5.75159,-4.74874,3.84654,2.74483,4.60179
-11.3038,0.993541,0.00220981,9,1023,0,22.4646,3.47263,3.52031,2.43564,2.51532,3.30454,3.81652,2.43796,2.05953,1.70652,-5.31195,-5.66812,-4.68492,4.75179,2.60829,5.30132,15.2858,39.5527,33.266,2.92367,2.86358,2.24879,-4.88414,4.13201,0.274783,-5.31195,-5.66812,-4.68492,4.75179,2.60829,5.30132
-11.4564,0.999978,0.00248194,9,511,0,22.3576,3.63015,3.43531,2.52085,2.64678,3.15256,3.08909,2.6408,2.06508,1.86346,-5.38911,-5.61032,-4.79186,4.1837,2.56396,4.43915,17.5025,40.2489,33.5697,3.00613,3.66043,1.62309,-5.24247,3.20429,0.246069,-5.38911,-5.61032,-4.79186,4.1837,2.56396,4.43915
-10.3866,0.917608,0.00281766,10,1023,0,20.3472,3.49527,3.3683,2.41476,2.46,2.93557,3.78668,2.66985,2.09948,1.69335,-5.28199,-5.57465,-4.65729,4.48415,2.46594,5.38637,18.4195,36.9496,33.7289,2.56973,2.66185,1.2517,-5.00609,3.65162,0.380899,-5.28199,-5.57465,-4.65729,4.48415,2.46594,5.38637
-9.81079,0.140299,0.00274718,9,511,0,17.9958,3.45747,3.38345,2.41744,2.44631,2.95286,3.72429,2.62073,2.15783,1.75142,-5.28831,-5.59497,-4.65343,4.28757,2.49839,5.34509,18.638,36.5939,34.7421,2.61593,2.65322,1.25067,-5.04153,3.63886,0.384029,-5.28831,-5.59497,-4.65343,4.28757,2.49839,5.34509
-10.7715,0.997544,0.000648049,10,1023,0,24.4543,3.22299,3.19212,2.4355,2.91712,3.2008,3.12021,2.53389,2.12595,1.79991,-5.09512,-5.36146,-4.72869,5.43542,2.61854,4.67223,17.4539,38.7435,31.4546,2.21705,2.644,1.03255,-5.10163,3.51827,0.247518,-5.09512,-5.36146,-4.72869,5.43542,2.61854,4.67223
# Adaptation terminated
# Step size = 0.00126951
# Diagonal elements of inverse mass matrix:
# 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
-10.5467,0.924405,0.00126951,10,1023,0,21.6075,3.21284,3.21168,2.38975,2.87183,3.15919,2.9193,2.38109,2.18552,1.88554,-5.08064,-5.33595,-4.62863,5.19061,2.56725,4.45171,17.0798,38.1341,33.188,2.24863,2.62553,1.02863,-5.06255,3.57855,0.239594,-5.08064,-5.33595,-4.62863,5.19061,2.56725,4.45171
-12.5113,0.98398,0.00126951,10,1023,0,24.8975,3.44556,3.33477,2.3579,2.44835,2.99552,2.64979,2.63491,2.09023,1.95606,-5.27037,-5.60441,-4.6575,4.1391,2.54122,4.21994,21.5149,40.2325,33.1185,2.66052,1.89577,1.70531,-4.71966,3.88011,0.327566,-5.27037,-5.60441,-4.6575,4.1391,2.54122,4.21994
-16.7513,0.949741,0.00126951,10,1023,0,24.3424,3.55119,2.97794,2.39037,3.46564,2.55377,2.48436,2.58751,2.19748,1.97141,-5.14091,-5.19602,-4.70265,5.56033,2.37273,3.98334,15.1893,34.5363,30.8863,3.4353,2.34922,2.31871,-5.083,3.72483,0.370793,-5.14091,-5.19602,-4.70265,5.56033,2.37273,3.98334
-11.996,0.999782,0.00126951,10,1023,0,23.1713,3.44344,3.58932,2.54271,2.28132,3.24092,3.9307,2.7992,2.06133,1.72273,-5.21052,-5.77762,-4.78667,3.91205,2.56943,5.2714,17.3033,35.5586,32.5447,2.05612,3.11971,1.94178,-5.41313,4.33163,0.297666,-5.21052,-5.77762,-4.78667,3.91205,2.56943,5.2714
-17.1164,0.989955,0.00126951,10,1023,0,25.8962,3.19661,3.06404,2.341,2.39239,2.68285,2.51112,2.51444,2.21134,1.99529,-4.86992,-5.26145,-4.67216,4.36533,2.40606,4.09051,18.2925,37.7424,33.683,3.62361,1.42153,2.21326,-5.00342,4.12767,0.2938,-4.86992,-5.26145,-4.67216,4.36533,2.40606,4.09051
-15.2839,0.99877,0.00126951,10,1023,0,28.3805,3.45295,3.55306,2.38751,2.67766,3.5413,2.70167,2.67859,2.05839,1.97765,-5.1589,-5.64,-4.65839,4.34286,2.68243,4.19451,16.3246,37.9802,34.0765,2.26421,1.5061,2.39932,-5.03753,3.64454,0.324109,-5.1589,-5.64,-4.65839,4.34286,2.68243,4.19451
-13.9662,0.976197,0.00126951,10,1023,0,22.595,3.56738,2.94853,2.39333,2.25888,2.55177,2.80708,2.82254,2.19429,1.86661,-5.21333,-5.15449,-4.63256,4.02146,2.37179,4.34034,16.4335,36.0896,32.311,2.29109,2.47655,2.49363,-4.81399,4.01048,0.244808,-5.21333,-5.15449,-4.63256,4.02146,2.37179,4.34034
-16.6,0.946564,0.00126951,9,1023,0,24.9488,3.59893,3.2745,2.37063,2.19566,2.93511,2.81606,3.12763,2.16634,1.93705,-5.19377,-5.53806,-4.65011,3.82784,2.48124,4.3617,19.6156,35.5608,33.199,3.01402,2.2654,1.72585,-5.20575,3.00102,0.353666,-5.19377,-5.53806,-4.65011,3.82784,2.48124,4.3617
-16.595,0.999405,0.00126951,10,1023,0,25.8113,3.06541,3.16881,2.41577,2.20885,2.7513,2.70639,2.53168,2.24007,1.92021,-5.1307,-5.31288,-4.68001,4.65718,2.42596,4.1932,16.0278,39.538,34.9561,3.1199,2.44707,1.83225,-5.21029,3.20257,0.229047,-5.1307,-5.31288,-4.68001,4.65718,2.42596,4.1932
-12.1579,0.980394,0.00126951,10,1023,0,22.4356,3.56738,3.34499,2.39545,2.20552,3.27996,2.89533,2.41539,2.22533,1.90344,-5.43283,-5.47751,-4.6247,3.7645,2.62724,4.38039,16.9383,38.9601,35.7106,3.02049,2.8577,2.23648,-5.06436,3.98276,0.370536,-5.43283,-5.47751,-4.6247,3.7645,2.62724,4.38039
-13.0214,0.989514,0.00126951,10,1023,0,23.4731,3.40524,3.37637,2.58916,2.51273,3.33344,3.86679,2.62738,2.16767,1.8076,-5.29417,-5.52719,-4.76563,4.5596,2.62266,4.98288,16.9473,40.4697,40.1891,2.7239,2.40457,1.25065,-6.17007,4.37184,0.221937,-5.29417,-5.52719,-4.76563,4.5596,2.62266,4.98288
-16.8271,0.965816,0.00126951,10,1023,0,26.5855,3.35503,3.34861,2.40622,2.71123,2.92155,3.91937,2.55433,2.04243,1.74429,-5.15247,-5.60006,-4.60362,4.32543,2.5108,5.50096,15.6722,35.7887,31.7622,2.39892,3.11934,0.882847,-5.15061,4.61301,0.420803,-5.15247,-5.60006,-4.60362,4.32543,2.5108,5.50096
-15.1041,0.982854,0.00126951,10,1023,0,27.8419,3.31431,3.49362,2.6702,2.99781,3.02974,4.76781,2.74036,2.10526,1.67667,-4.97707,-5.68495,-4.85226,4.60511,2.485,5.7285,18.0648,42.6691,34.8796,2.73281,3.35759,1.91801,-5.41332,4.72538,0.226052,-4.97707,-5.68495,-4.85226,4.60511,2.485,5.7285
-15.0647,0.99529,0.00126951,10,1023,0,30.3301,4.15664,3.30878,2.45637,3.15983,3.18081,4.37666,2.61223,2.11929,1.67035,-6.21917,-5.54104,-4.69531,5.13981,2.61374,5.95155,16.0796,38.2664,34.9286,2.3322,3.47906,1.70421,-5.10216,4.27161,0.375646,-6.21917,-5.54104,-4.69531,5.13981,2.61374,5.95155
-20.2259,0.98418,0.00126951,10,1023,0,33.7076,4.0663,3.20256,2.51445,3.3445,3.06227,4.43666,2.41581,2.15059,1.68538,-6.33988,-5.38364,-4.72049,5.45231,2.57546,6.14148,16.9063,37.0012,27.957,2.5775,3.57287,1.41523,-5.23513,4.17892,0.329216,-6.33988,-5.38364,-4.72049,5.45231,2.57546,6.14148
-18.8671,0.988081,0.00126951,10,1023,0,38.2806,4.12956,2.98546,2.40651,5.30811,2.58192,2.90165,2.4453,2.18809,1.92697,-6.01258,-5.20336,-4.67411,6.46853,2.37719,4.5392,18.7758,36.9792,32.9303,3.45639,3.30078,0.545714,-5.52506,4.48865,0.314768,-6.01258,-5.20336,-4.67411,6.46853,2.37719,4.5392
-12.0776,0.99883,0.00126951,10,1023,0,27.8786,3.87211,3.18854,2.3293,4.13255,2.69174,3.01112,2.331,2.26289,1.93112,-5.65848,-5.41068,-4.58793,5.43416,2.39061,4.66606,17.3996,41.6341,35.1999,2.71913,3.4189,1.13512,-4.55825,4.51229,0.344246,-5.65848,-5.41068,-4.58793,5.43416,2.39061,4.66606
-12.7865,0.931978,0.00126951,10,1023,0,24.5597,3.53328,3.26335,2.33779,4.39367,3.15914,2.95175,2.49725,2.07897,1.90537,-5.24201,-5.46906,-4.5361,6.01292,2.59047,4.51764,19.9881,34.7226,26.4405,2.61058,3.17562,1.1408,-4.33069,4.85905,0.31769,-5.24201,-5.46906,-4.5361,6.01292,2.59047,4.51764
-8.08273,0.985677,0.00126951,10,1023,0,23.3027,3.53534,3.40089,2.57683,4.50491,3.11204,3.56958,2.25274,2.14038,1.81333,-5.24294,-5.57087,-4.81088,5.79571,2.55166,4.86791,17.4653,42.686,33.8489,2.64715,3.88573,2.18276,-4.47785,5.27361,0.291795,-5.24294,-5.57087,-4.81088,5.79571,2.55166,4.86791
-10.726,0.993299,0.00126951,10,1023,0,18.9231,3.33816,3.45607,2.34901,4.15439,3.4827,4.51173,2.43988,2.16337,1.62736,-4.93592,-5.56879,-4.57747,5.79568,2.65595,6.24081,19.3501,36.2478,33.8363,2.91299,3.50329,1.73828,-4.43987,5.34294,0.26505,-4.93592,-5.56879,-4.57747,5.79568,2.65595,6.24081
-13.5872,0.998023,0.00126951,9,511,0,22.5092,3.28033,3.45239,2.40763,4.05624,3.46023,4.06439,2.61159,2.14782,1.69111,-5.05744,-5.51346,-4.6428,6.49762,2.66077,5.84684,22.058,36.8888,35.7127,2.99349,3.59716,1.71749,-4.59761,5.45539,0.326611,-5.05744,-5.51346,-4.6428,6.49762,2.66077,5.84684
-9.8479,0.961237,0.00126951,10,1023,0,21.5421,4.38338,3.39215,2.38907,4.2894,3.11994,3.6216,2.39135,2.13688,1.77524,-6.12872,-5.56072,-4.62258,5.25843,2.55227,5.21831,15.9702,44.3415,31.6722,2.5824,3.37489,1.7351,-5.2149,3.9685,0.22414,-6.12872,-5.56072,-4.62258,5.25843,2.55227,5.21831
-9.39416,0.999059,0.00126951,10,1023,0,17.5354,4.0629,3.44743,2.59063,3.74527,3.37977,3.24271,2.55697,2.12097,1.9444,-5.78822,-5.56127,-4.79846,4.90709,2.63713,4.45025,19.5222,35.8137,35.926,2.36227,3.3857,1.49586,-5.47709,4.28609,0.251923,-5.78822,-5.56127,-4.79846,4.90709,2.63713,4.45025
-8.75405,0.970775,0.00126951,10,1023,0,28.0215,3.90949,3.38001,2.56926,3.19185,3.16878,3.92394,2.35901,2.08274,1.80975,-5.80708,-5.6121,-4.74811,4.885,2.59225,5.00822,17.623,43.2893,30.7027,2.61287,2.93838,1.94899,-4.66084,4.08619,0.234588,-5.80708,-5.6121,-4.74811,4.885,2.59225,5.00822
-7.19132,0.999733,0.00126951,10,1023,0,16.6539,3.84206,3.30855,2.44895,3.25656,3.22507,3.82607,2.49275,2.07426,1.6957,-5.65643,-5.49334,-4.70843,4.78351,2.62237,5.34604,21.217,38.97,34.0416,2.88947,2.54181,2.59964,-5.13536,4.83318,0.30831,-5.65643,-5.49334,-4.70843,4.78351,2.62237,5.34604
-7.69241,0.998269,0.00126951,10,1023,0,18.1992,4.10063,3.45563,2.40889,4.02878,3.31026,3.88515,2.42532,2.05931,1.7426,-5.90804,-5.62714,-4.59194,5.22839,2.62126,5.38909,21.3865,43.5337,38.5354,3.23508,3.33076,2.02582,-5.43786,4.40076,0.255958,-5.90804,-5.62714,-4.59194,5.22839,2.62126,5.38909
-12.3445,0.98749,0.00126951,10,1023,0,21.3082,3.3107,3.4117,2.52107,4.05303,3.10709,2.88431,2.44416,2.17079,1.89576,-5.10047,-5.56246,-4.76172,6.66938,2.53533,4.28399,19.4437,38.8588,31.8047,2.61662,3.35655,2.78775,-5.64234,4.73094,0.327699,-5.10047,-5.56246,-4.76172,6.66938,2.53533,4.28399
-17.5868,0.977452,0.00126951,10,1023,0,27.4374,3.82932,3.3804,2.46454,3.09703,3.20981,3.59735,2.4996,1.99247,1.71457,-5.81089,-5.62998,-4.67744,4.78937,2.62025,5.04482,20.2745,35.5908,24.2477,1.81427,2.52605,1.53493,-4.78166,4.45024,0.277882,-5.81089,-5.62998,-4.67744,4.78937,2.62025,5.04482
-13.7457,0.981124,0.00126951,10,1023,0,24.8251,2.83054,3.27911,2.32791,3.19587,3.12855,2.95475,2.44728,2.23759,1.87275,-4.69753,-5.40683,-4.55258,6.69548,2.55716,4.60885,15.4852,43.5646,34.7861,3.23352,2.87563,1.80339,-5.32086,5.03399,0.276514,-4.69753,-5.40683,-4.55258,6.69548,2.55716,4.60885
-9.12411,0.999485,0.00126951,10,1023,0,25.2163,3.28962,3.42716,2.4417,2.69093,3.08675,3.32259,2.69935,2.22517,1.81939,-4.87149,-5.57616,-4.6585,4.5003,2.51264,4.79373,18.9861,42.9212,33.6552,3.0028,2.79037,1.99852,-5.20651,4.99264,0.22652,-4.87149,-5.57616,-4.6585,4.5003,2.51264,4.79373
-13.1266,0.997227,0.00126951,10,1023,0,23.2858,3.92888,3.52896,2.46862,3.51652,3.18416,3.8296,2.46153,2.01721,1.72403,-5.72441,-5.80156,-4.75591,4.93563,2.57952,5.43386,23.0536,38.8957,31.2211,3.06768,2.06232,1.60097,-4.84112,4.95305,0.368245,-5.72441,-5.80156,-4.75591,4.93563,2.57952,5.43386
-8.84146,0.908388,0.00126951,10,1023,0,22.6912,3.55347,3.31869,2.48923,3.01434,2.81314,3.34315,2.65563,2.12883,1.78972,-5.13182,-5.55014,-4.74862,4.4938,2.45356,4.71731,19.4565,41.0248,33.0329,2.97862,2.56988,1.38895,-5.41581,4.30324,0.250834,-5.13182,-5.55014,-4.74862,4.4938,2.45356,4.71731
-10.2963,0.996879,0.00126951,10,1023,0,15.2448,3.53875,2.98829,2.42772,3.32548,2.71884,3.67465,2.44549,2.19207,1.73651,-5.25571,-5.18644,-4.64644,5.1011,2.4266,5.11328,18.6808,37.4419,33.3982,3.18328,2.33339,1.4146,-4.83422,3.93449,0.349562,-5.25571,-5.18644,-4.64644,5.1011,2.4266,5.11328
-11.8448,0.99569,0.00126951,10,1023,0,17.6139,3.93625,3.45079,2.37121,2.78992,3.57071,2.63583,2.57529,2.11129,1.97907,-5.70044,-5.51598,-4.64145,4.38079,2.69507,4.12687,19.7106,42.4749,35.674,3.27249,2.88057,2.27116,-5.07986,4.90642,0.233698,-5.70044,-5.51598,-4.64145,4.38079,2.69507,4.12687
-17.728,0.994991,0.00126951,10,1023,0,26.9386,3.49923,3.09979,2.37684,2.6402,2.65808,2.6609,2.47619,2.17713,1.89252,-5.37931,-5.30585,-4.64185,4.56168,2.40087,4.10103,15.6301,37.7572,31.0719,3.84396,1.59447,1.16547,-5.87511,3.58464,0.206464,-5.37931,-5.30585,-4.64185,4.56168,2.40087,4.10103
-11.5443,0.958221,0.00126951,10,1023,0,27.406,3.76166,3.43682,2.51348,3.03946,3.36099,3.95777,2.77159,2.06431,1.76558,-5.43133,-5.63809,-4.74298,4.67552,2.64947,5.55618,21.6966,36.2242,34.8458,1.91769,3.02674,2.32702,-4.86152,4.17101,0.31725,-5.43133,-5.63809,-4.74298,4.67552,2.64947,5.55618
-14.7616,0.987299,0.00126951,10,1023,0,24.9561,3.48286,3.2917,2.44757,4.25304,3.00297,3.33064,2.53138,2.23388,1.84728,-5.09053,-5.44569,-4.71957,5.83457,2.49292,4.73689,19.9181,47.0636,30.2388,2.73842,3.65931,1.69931,-4.7656,3.2827,0.228044,-5.09053,-5.44569,-4.71957,5.83457,2.49292,4.73689
-9.7071,0.99829,0.00126951,10,1023,0,20.8175,4.36521,3.55965,2.42332,3.2773,3.40664,3.21194,2.4152,2.11844,1.88823,-6.12022,-5.68269,-4.66334,4.40097,2.6261,4.65781,18.123,32.0982,35.1756,3.52535,3.09632,2.36521,-5.49147,4.37181,0.29456,-6.12022,-5.68269,-4.66334,4.40097,2.6261,4.65781
-10.7574,0.973474,0.00126951,10,1023,0,21.0939,3.42061,3.3169,2.40147,4.05989,2.96306,3.42215,2.41808,2.18436,1.83729,-5.05812,-5.50473,-4.63814,5.6799,2.48633,4.90712,17.8314,46.0749,31.7346,3.57703,2.8111,2.77092,-5.54771,4.2808,0.269799,-5.05812,-5.50473,-4.63814,5.6799,2.48633,4.90712
-13.5192,0.974141,0.00126951,10,1023,0,23.8264,3.57742,3.2074,2.38372,5.47746,3.01458,3.3736,2.23651,2.14248,1.76352,-5.23617,-5.37356,-4.58495,6.45031,2.54938,4.89008,18.7816,32.7557,33.0819,3.06466,2.97679,2.50221,-5.42165,4.01664,0.265316,-5.23617,-5.37356,-4.58495,6.45031,2.54938,4.89008
-16.0752,0.968762,0.00126951,10,1023,0,31.4088,3.41065,3.31532,2.33216,4.33768,2.88591,2.98657,2.3674,2.17467,1.78274,-4.9869,-5.51002,-4.54324,5.72683,2.44783,4.66087,16.5376,46.5626,29.4555,2.98992,2.54771,2.10448,-5.46247,3.77428,0.241333,-4.9869,-5.51002,-4.54324,5.72683,2.44783,4.66087
-16.6915,0.922797,0.00126951,10,1023,0,33.3415,3.70038,2.93101,2.48388,3.01651,2.51272,2.42234,2.60366,2.21917,1.88904,-5.34026,-5.20526,-4.79141,4.53688,2.35615,3.82905,17.7672,33.6507,27.8851,3.42336,1.98137,2.62167,-5.1591,3.97181,0.258958,-5.34026,-5.20526,-4.79141,4.53688,2.35615,3.82905
-15.3912,0.778143,0.00126951,10,1023,0,32.591,3.78509,2.8604,2.58475,3.8089,2.53201,4.48234,2.66353,2.26487,1.65596,-5.30356,-5.10618,-4.77667,5.1247,2.37185,5.63488,19.8225,37.1232,39.5246,2.31582,3.67612,2.22589,-4.58973,4.27923,0.322386,-5.30356,-5.10618,-4.77667,5.1247,2.37185,5.63488
